id,member_id,loan_amnt,loan_status,dti,fico_range_low,fico_range_high
188014,188001,14550,Does not meet the credit policy.  Status:Fully Paid,19.1,660,664
187567,151670,8000,Does not meet the credit policy.  Status:Fully Paid,18.52,645,649
187533,176630,15000,Does not meet the credit policy.  Status:Fully Paid,26.53,695,699
187383,128788,25000,Does not meet the credit policy.  Status:Charged Off,17.64,655,659
187102,187080,12000,Does not meet the credit policy.  Status:Fully Paid,11.78,690,694
187017,185818,8000,Does not meet the credit policy.  Status:Fully Paid,11.32,655,659
187007,186989,1000,Does not meet the credit policy.  Status:Fully Paid,0.92,690,694
186481,185931,16000,Does not meet the credit policy.  Status:Fully Paid,16.29,715,719
186469,186450,1500,Does not meet the credit policy.  Status:Fully Paid,11.1,660,664
185962,185946,600,Does not meet the credit policy.  Status:Fully Paid,11.68,690,694
185435,185432,18000,Does not meet the credit policy.  Status:Fully Paid,11.61,690,694
185421,185003,1350,Does not meet the credit policy.  Status:Fully Paid,21.34,640,644
185082,185028,7300,Does not meet the credit policy.  Status:Charged Off,12.54,680,684
184111,182665,15000,Does not meet the credit policy.  Status:Fully Paid,11.54,650,654
184093,184066,12000,Does not meet the credit policy.  Status:Charged Off,19.49,655,659
183178,177027,10000,Does not meet the credit policy.  Status:Fully Paid,2.46,680,684
182882,182859,3000,Does not meet the credit policy.  Status:Fully Paid,3.42,645,649
182881,182411,2400,Does not meet the credit policy.  Status:Fully Paid,5.7,670,674
182645,182586,16000,Does not meet the credit policy.  Status:Fully Paid,0.62,710,714
182254,182244,10000,Does not meet the credit policy.  Status:Fully Paid,20.06,670,674
182232,181463,15000,Does not meet the credit policy.  Status:Fully Paid,17.87,670,674
182041,181299,2000,Does not meet the credit policy.  Status:Fully Paid,28.73,645,649
181006,163543,3000,Does not meet the credit policy.  Status:Fully Paid,5.2,645,649
179929,179912,15000,Does not meet the credit policy.  Status:Charged Off,8.73,650,654
179604,179589,800,Does not meet the credit policy.  Status:Fully Paid,0,680,684
179523,179352,21000,Does not meet the credit policy.  Status:Charged Off,0.94,695,699
179522,179489,6000,Does not meet the credit policy.  Status:Fully Paid,4.54,665,669
178857,167342,25000,Does not meet the credit policy.  Status:Fully Paid,0,725,729
178472,178453,600,Does not meet the credit policy.  Status:Fully Paid,20.54,640,644
178446,178328,2825,Does not meet the credit policy.  Status:Fully Paid,28.68,690,694
178274,166327,12000,Does not meet the credit policy.  Status:Fully Paid,6.36,685,689
177768,177680,10000,Does not meet the credit policy.  Status:Fully Paid,4.78,655,659
177751,175830,11000,Does not meet the credit policy.  Status:Charged Off,18.52,645,649
177624,177219,5000,Does not meet the credit policy.  Status:Charged Off,27.6,710,714
177061,176824,10000,Does not meet the credit policy.  Status:Fully Paid,5,720,724
176943,175812,3000,Does not meet the credit policy.  Status:Fully Paid,14.85,660,664
176847,176837,19650,Does not meet the credit policy.  Status:Fully Paid,21.03,670,674
176686,176683,14500,Does not meet the credit policy.  Status:Fully Paid,0.45,665,669
176633,176310,25000,Does not meet the credit policy.  Status:Charged Off,22.68,730,734
176582,176141,8000,Does not meet the credit policy.  Status:Charged Off,25,660,664
174882,174855,9000,Does not meet the credit policy.  Status:Fully Paid,21.9,650,654
174880,173278,12500,Does not meet the credit policy.  Status:Charged Off,12.27,690,694
174248,171631,10000,Does not meet the credit policy.  Status:Charged Off,16.54,690,694
173638,173635,1000,Does not meet the credit policy.  Status:Charged Off,3.42,655,659
173191,173181,14400,Does not meet the credit policy.  Status:Fully Paid,13.78,650,654
172924,171981,11700,Does not meet the credit policy.  Status:Fully Paid,11.26,650,654
172472,137988,3000,Does not meet the credit policy.  Status:Fully Paid,16.71,640,644
171362,171340,8000,Does not meet the credit policy.  Status:Charged Off,19.13,645,649
171171,171165,16000,Does not meet the credit policy.  Status:Charged Off,5.09,650,654
170990,170987,16000,Does not meet the credit policy.  Status:Fully Paid,26.88,740,744
170843,169441,24000,Does not meet the credit policy.  Status:Fully Paid,18.76,730,734
170602,169398,5000,Does not meet the credit policy.  Status:Charged Off,8.3,675,679
170397,170356,3000,Does not meet the credit policy.  Status:Charged Off,0,755,759
169701,169695,4800,Does not meet the credit policy.  Status:Fully Paid,8.96,680,684
169516,169097,4000,Does not meet the credit policy.  Status:Fully Paid,22.61,640,644
169504,167943,13000,Does not meet the credit policy.  Status:Fully Paid,10.33,660,664
169271,169235,10000,Does not meet the credit policy.  Status:Charged Off,28.4,690,694
169240,169162,25000,Does not meet the credit policy.  Status:Charged Off,24.59,695,699
168853,167502,10475,Does not meet the credit policy.  Status:Fully Paid,6.69,645,649
168479,167612,2400,Does not meet the credit policy.  Status:Charged Off,20.56,660,664
167698,167460,5000,Does not meet the credit policy.  Status:Fully Paid,0.93,715,719
167669,163397,4200,Does not meet the credit policy.  Status:Fully Paid,13.16,645,649
166882,163484,10000,Does not meet the credit policy.  Status:Fully Paid,10.22,685,689
166802,163394,20000,Does not meet the credit policy.  Status:Charged Off,22.44,685,689
166663,166394,24000,Does not meet the credit policy.  Status:Fully Paid,0,740,744
158130,157606,10000,Does not meet the credit policy.  Status:Fully Paid,0.54,685,689
166532,166007,15000,Does not meet the credit policy.  Status:Fully Paid,20.53,650,654
166330,166232,5000,Does not meet the credit policy.  Status:Charged Off,13.31,685,689
165216,165207,1800,Does not meet the credit policy.  Status:Charged Off,1.71,655,659
164476,164469,15450,Does not meet the credit policy.  Status:Charged Off,24.04,650,654
164250,164241,7000,Does not meet the credit policy.  Status:Fully Paid,9.18,665,669
163960,163559,1500,Does not meet the credit policy.  Status:Fully Paid,14.23,650,654
162862,158773,5000,Does not meet the credit policy.  Status:Fully Paid,1.37,640,644
161355,161351,7200,Does not meet the credit policy.  Status:Charged Off,15.65,645,649
159174,158396,10000,Does not meet the credit policy.  Status:Fully Paid,1.95,655,659
158704,157646,8575,Does not meet the credit policy.  Status:Fully Paid,12.87,640,644
157855,157849,12375,Does not meet the credit policy.  Status:Fully Paid,8.21,685,689
157828,157814,20000,Does not meet the credit policy.  Status:Fully Paid,2.55,705,709
157773,157770,6000,Does not meet the credit policy.  Status:Fully Paid,4.51,725,729
157610,157597,4000,Does not meet the credit policy.  Status:Fully Paid,17.89,680,684
150964,150957,25000,Does not meet the credit policy.  Status:Fully Paid,20.2,685,689
157308,157299,1600,Does not meet the credit policy.  Status:Charged Off,10.33,680,684
157302,157290,19200,Does not meet the credit policy.  Status:Charged Off,0.33,710,714
157276,156879,12000,Does not meet the credit policy.  Status:Fully Paid,11.4,645,649
157252,156526,5600,Does not meet the credit policy.  Status:Fully Paid,17.52,725,729
157130,157071,25000,Does not meet the credit policy.  Status:Charged Off,25.03,760,764
156969,156957,10475,Does not meet the credit policy.  Status:Charged Off,4.33,640,644
156877,156873,8400,Does not meet the credit policy.  Status:Fully Paid,14.29,650,654
156711,156702,4800,Does not meet the credit policy.  Status:Fully Paid,10.29,650,654
156641,156638,10000,Does not meet the credit policy.  Status:Fully Paid,26.13,655,659
156590,156586,10000,Does not meet the credit policy.  Status:Charged Off,16.32,645,649
156540,156533,8000,Does not meet the credit policy.  Status:Fully Paid,1.5,695,699
156508,156502,5000,Does not meet the credit policy.  Status:Charged Off,7.4,670,674
156389,156379,900,Does not meet the credit policy.  Status:Charged Off,3.1,630,634
156210,156202,1000,Does not meet the credit policy.  Status:Charged Off,27.55,645,649
156142,156133,600,Does not meet the credit policy.  Status:Fully Paid,4.8,660,664
155687,136142,7000,Does not meet the credit policy.  Status:Fully Paid,11.58,660,664
155679,155673,15000,Does not meet the credit policy.  Status:Fully Paid,4.64,655,659
155369,155366,6000,Does not meet the credit policy.  Status:Fully Paid,3,655,659
155218,155215,9700,Does not meet the credit policy.  Status:Fully Paid,17.03,640,644
155169,153285,14000,Does not meet the credit policy.  Status:Charged Off,9.49,650,654
154956,154947,6625,Does not meet the credit policy.  Status:Fully Paid,18.32,645,649
154674,154664,6000,Does not meet the credit policy.  Status:Fully Paid,18.93,640,644
154593,147570,12000,Does not meet the credit policy.  Status:Fully Paid,2.48,705,709
154497,154494,10000,Does not meet the credit policy.  Status:Charged Off,4.19,680,684
153823,153767,4800,Does not meet the credit policy.  Status:Fully Paid,12.11,645,649
153617,153611,15000,Does not meet the credit policy.  Status:Charged Off,19.44,670,674
153193,153187,13925,Does not meet the credit policy.  Status:Charged Off,21.93,655,659
153178,153168,5000,Does not meet the credit policy.  Status:Charged Off,8.72,645,649
152911,152905,25000,Does not meet the credit policy.  Status:Charged Off,19.02,665,669
152844,152279,5000,Does not meet the credit policy.  Status:Fully Paid,19.02,660,664
152561,152543,5000,Does not meet the credit policy.  Status:Fully Paid,1.6,640,644
152104,151831,5000,Does not meet the credit policy.  Status:Fully Paid,12.53,645,649
152070,152064,5000,Does not meet the credit policy.  Status:Fully Paid,9.98,650,654
151638,151632,2400,Does not meet the credit policy.  Status:Fully Paid,18.51,645,649
151525,151522,2450,Does not meet the credit policy.  Status:Fully Paid,9.62,610,614
151226,151202,1500,Does not meet the credit policy.  Status:Charged Off,22.95,640,644
151163,151141,10000,Does not meet the credit policy.  Status:Fully Paid,16.29,715,719
151017,148940,5000,Does not meet the credit policy.  Status:Fully Paid,9.45,640,644
150490,144032,9400,Does not meet the credit policy.  Status:Fully Paid,21.58,655,659
150387,136866,6000,Does not meet the credit policy.  Status:Fully Paid,1.02,650,654
150281,150271,4800,Does not meet the credit policy.  Status:Fully Paid,12.61,650,654
150139,150132,8000,Does not meet the credit policy.  Status:Fully Paid,13.2,650,654
142263,141955,20000,Does not meet the credit policy.  Status:Charged Off,2.33,690,694
150070,150059,10000,Does not meet the credit policy.  Status:Charged Off,8,675,679
150038,150029,850,Does not meet the credit policy.  Status:Fully Paid,21.26,640,644
150027,150019,18000,Does not meet the credit policy.  Status:Fully Paid,26.25,695,699
149874,149564,12000,Does not meet the credit policy.  Status:Charged Off,1.99,705,709
149736,149622,7000,Does not meet the credit policy.  Status:Fully Paid,14.92,650,654
149590,149577,10000,Does not meet the credit policy.  Status:Charged Off,5.04,660,664
149573,149548,2000,Does not meet the credit policy.  Status:Charged Off,2.58,650,654
149492,149475,8400,Does not meet the credit policy.  Status:Charged Off,21.5,640,644
149203,149196,500,Does not meet the credit policy.  Status:Fully Paid,19.2,655,659
149166,149135,6000,Does not meet the credit policy.  Status:Fully Paid,15.49,705,709
148895,148889,3975,Does not meet the credit policy.  Status:Fully Paid,13.51,640,644
148878,148862,14700,Does not meet the credit policy.  Status:Charged Off,23.86,675,679
148795,148771,2500,Does not meet the credit policy.  Status:Fully Paid,0.4,670,674
148763,148757,7500,Does not meet the credit policy.  Status:Charged Off,5.46,675,679
148660,148648,7000,Does not meet the credit policy.  Status:Charged Off,4.04,640,644
148482,148470,5600,Does not meet the credit policy.  Status:Charged Off,0,680,684
147721,144338,5600,Does not meet the credit policy.  Status:Fully Paid,0.13,700,704
147583,145270,9600,Does not meet the credit policy.  Status:Fully Paid,23.27,655,659
147566,147552,5000,Does not meet the credit policy.  Status:Fully Paid,10.36,670,674
147528,147512,5500,Does not meet the credit policy.  Status:Fully Paid,16.03,650,654
147414,146196,1675,Does not meet the credit policy.  Status:Charged Off,26.52,650,654
147198,146163,3000,Does not meet the credit policy.  Status:Fully Paid,18.26,670,674
147125,147114,14000,Does not meet the credit policy.  Status:Fully Paid,20.68,680,684
147086,146665,6625,Does not meet the credit policy.  Status:Charged Off,15.63,640,644
147010,128822,5000,Does not meet the credit policy.  Status:Fully Paid,0.26,685,689
146205,146192,9000,Does not meet the credit policy.  Status:Charged Off,13.36,715,719
145926,145790,10475,Does not meet the credit policy.  Status:Charged Off,9.98,640,644
145878,145863,25000,Does not meet the credit policy.  Status:Fully Paid,26.55,705,709
145833,145814,25000,Does not meet the credit policy.  Status:Charged Off,15.13,700,704
144961,144952,19650,Does not meet the credit policy.  Status:Fully Paid,25.63,665,669
144751,144748,5000,Does not meet the credit policy.  Status:Fully Paid,13.38,640,644
144609,144603,13925,Does not meet the credit policy.  Status:Fully Paid,23.65,650,654
144461,144447,10000,Does not meet the credit policy.  Status:Fully Paid,23.34,665,669
144140,135440,9000,Does not meet the credit policy.  Status:Fully Paid,3.27,665,669
143800,143793,700,Does not meet the credit policy.  Status:Charged Off,11.33,655,659
140516,140513,22350,Does not meet the credit policy.  Status:Fully Paid,14.5,690,694
143728,143673,2825,Does not meet the credit policy.  Status:Fully Paid,4.22,620,624
143627,143520,10000,Does not meet the credit policy.  Status:Fully Paid,18.55,720,724
143602,143597,3600,Does not meet the credit policy.  Status:Fully Paid,18.51,640,644
143398,143386,4000,Does not meet the credit policy.  Status:Fully Paid,15.27,670,674
143117,143106,6000,Does not meet the credit policy.  Status:Fully Paid,2.2,660,664
142496,142492,9100,Does not meet the credit policy.  Status:Charged Off,10.66,685,689
141766,141713,6825,Does not meet the credit policy.  Status:Fully Paid,9.63,690,694
141717,141693,10475,Does not meet the credit policy.  Status:Fully Paid,13.07,655,659
